contigName	contigLen	totalAvgDepth	D3DNA_map_sorted.bam	D3DNA_map_sorted.bam-var
k105_54505	1579	10.746	10.746	10.9333
k105_54515	1650	10.8167	10.8167	8.23917
k105_152283	3367	9.90053	9.90084	6.84493
k105_32814	1342	8.30621	8.30621	8.0917
k105_152288	1362	18.7129	18.7129	104.664
k105_108820	1607	11.8332	11.8332	17.4193
k105_21931	2373	8.95726	8.95726	10.0796
k105_21938	1207	8.96216	8.96216	12.7504
k105_11074	1303	9.2281	9.2281	8.32553
k105_98012	1263	37.7484	37.7484	51.5015
k105_87094	8089	18.6148	18.6148	40.2716
k105_98014	1634	12.0431	12.0431	6.27596
k105_87099	1094	137.726	137.726	670.165
k105_248	1679	15.6488	15.6488	13.8
k105_76224	9942	31.6435	31.6435	104.953
k105_76225	2316	22.3158	22.3158	41.517
k105_130537	3505	28.8271	28.8271	149.666
k105_130539	1683	11.2616	11.2616	23.0314
k105_130542	1511	12.252	12.252	9.446
k105_152297	1140	12.6263	12.6263	14.0604
k105_54516	1160	12.9366	12.9366	10.0396
k105_21939	1155	6.57512	6.57512	4.00755
k105_54527	2689	10.7168	10.7168	8.67423
k105_32826	1663	12.6219	12.6219	19.3862
k105_11081	2042	12.5063	12.5063	12.1708
k105_32829	1362	10.8309	10.8309	8.21165
k105_32831	1051	12.3319	12.3319	30.7465
k105_108829	2809	18.7642	18.7642	65.0863
k105_108832	1272	10.4643	10.4643	9.86727
k105_98022	1043	9.32811	9.32811	4.50546
k105_98024	1997	11.5945	11.5945	13.7221
k105_98027	1451	7.9239	7.9239	3.80113
k105_256	1770	9.68333	9.68333	13.9856
k105_261	1118	13.9225	13.9225	8.781
k105_141367	4903	11.8643	11.8643	8.34837
k105_141368	1194	10.5498	10.5498	14.735
k105_267	1043	55.3404	55.3404	816.737
k105_87114	2383	16.7362	16.7362	33.8869
k105_152303	1237	10.2208	10.2208	13.9402
k105_76229	2068	20.5016	20.5016	39.5959
k105_21941	6834	35.9418	35.9418	108.475
k105_21943	2700	10.6145	10.6145	8.40018
k105_130544	5558	23.7489	23.7489	48.5801
k105_65339	12714	12.7324	12.7324	13.6385
k105_11088	2142	12.6923	12.6923	19.3212
k105_54530	1021	9.78645	9.78645	4.92908
k105_54540	1185	9.28019	9.28019	5.30052
k105_270	1970	10.978	10.978	13.2079
k105_108845	1015	10.5306	10.5306	8.87436
k105_271	2601	11.7058	11.7058	11.2217
k105_108847	1238	9.52665	9.52665	10.5623
k105_163074	22942	18.4746	18.4746	35.9164
k105_141369	1282	13.5769	13.5769	36.1685
k105_152320	1698	9.50452	9.50452	10.8228
k105_152322	2699	17.7705	17.7705	36.2245
k105_141372	5651	15.3834	15.3834	16.3041
k105_21946	1161	9.22057	9.22057	5.04931
k105_87122	1978	13.0164	13.0164	21.5464
k105_21947	3386	15.1681	15.1681	24.8564
k105_87126	1523	12.5776	12.5776	7.60129
k105_76231	4546	13.5728	13.5728	22.2493
k105_11109	2366	195.427	195.427	950.892
k105_11110	1042	12.2635	12.2635	57.4287
k105_130547	1883	13.4911	13.4911	9.39332
k105_130548	2298	9.74209	9.74209	10.9507
k105_65352	1251	29.148	29.148	51.0371
k105_65356	1109	41.9489	41.9489	143.643
k105_273	2111	30.4202	30.4202	101.329
k105_274	2077	34.5973	34.5973	110.57
k105_54544	1693	21.9021	21.9021	69.3815
k105_278	1022	7.39679	7.39679	3.92045
k105_54546	1406	230.596	230.596	498.306
k105_279	1083	33.0043	33.0043	49.4356
k105_54547	1337	34.7447	34.7447	37.3926
k105_163075	2102	44.8345	44.8345	60.0173
k105_32857	1078	18.5797	18.5797	34.5136
k105_32858	1995	13.9447	13.9447	24.1976
k105_108852	1518	16.9423	16.943	23.3091
k105_152330	1972	17.9572	17.9572	43.1789
k105_108854	1253	24.7706	24.7706	100.799
k105_152332	1176	13.7456	13.7456	25.3684
k105_21959	1264	8.83393	8.83393	11.0676
k105_21961	1905	28.6142	28.6142	21.3225
k105_11112	4543	14.171	14.171	23.4189
k105_141376	1954	64.0294	64.0299	63.6963
k105_141378	1455	9.84904	9.84904	14.9105
k105_87132	4493	21.0688	21.0688	27.5006
k105_76252	1373	10.3058	10.3058	15.7852
k105_98035	16906	28.454	28.454	49.6082
k105_130552	1790	29.9927	29.9927	60.4748
k105_130553	1318	9.92123	9.92123	16.3845
k105_284	3422	13.2017	13.2017	13.7948
k105_285	1157	10.2929	10.2929	9.25111
k105_65359	1982	10.8035	10.8035	9.44581
k105_163091	1543	11.0811	11.0811	11.1809
k105_65364	1152	11.3253	11.3253	15.4085
k105_163093	1653	39.1317	39.1317	278.141
k105_152335	3109	13.8608	13.8608	15.8218
k105_152337	1675	22.701	22.701	17.3633
k105_32859	2379	226.657	226.657	1124.06
k105_21966	1659	12.5123	12.5123	7.16247
k105_21967	2061	10.7949	10.7949	12.0458
k105_108860	2805	14.725	14.725	19.8489
k105_11114	5004	25.8372	25.8372	57.6068
k105_108863	1412	11.6601	11.6601	11.2888
k105_98040	1255	15.5213	15.5213	106.648
k105_141379	4335	24.5756	24.5756	47.7275
k105_98044	1863	12.0811	12.0811	7.09911
k105_141385	1327	8.72897	8.72897	6.5532
k105_290	1296	10.1719	10.1719	12.9162
k105_291	1041	8.93042	8.93042	7.23787
k105_87146	1320	17.1949	17.1949	20.8071
k105_76257	2206	11.5428	11.5428	14.7116
k105_76258	1401	10.0264	10.0264	10.1922
k105_130563	1512	18.0969	18.0969	54.8165
k105_163096	5256	56.037	56.037	195.718
k105_163097	1206	19.6562	19.6562	49.3853
k105_21968	3534	12.9835	12.9835	13.9269
k105_65377	1663	18.0059	18.0059	26.0984
k105_21973	1045	21.2447	21.2447	341.182
k105_21980	1223	11.2805	11.2805	9.2655
k105_54567	1181	9.92241	9.92241	13.1978
k105_21981	1475	8.60151	8.60151	6.02838
k105_54568	1275	12.3671	12.3671	9.86065
k105_32870	1480	7.44211	7.44211	3.7758
k105_32872	2943	287.099	287.099	1361.12
k105_11117	10413	16.083	16.083	19.4207
k105_98049	1287	13.2639	13.2639	28.3564
k105_98051	1073	27.9458	27.9458	45.2661
k105_119707	46837	25.0111	25.0111	47.5357
k105_295	2043	49.5071	49.5071	430.854
k105_301	1006	19.1787	19.1787	50.5141
k105_87150	2558	11.2998	11.2998	12.3006
k105_87153	1240	8.61651	8.61651	6.03644
k105_87155	1287	16.1636	16.1636	18.2003
k105_76266	1324	10.391	10.391	18.298
k105_163103	1342	23.4581	23.4581	187.195
k105_163104	1216	270.273	270.273	1368.46
k105_163108	1038	7.03604	7.03604	2.86003
k105_163109	1244	9.79616	9.79616	7.54577
k105_130587	1110	24.949	24.949	265.471
k105_130595	1491	21.651	21.651	69.884
k105_21982	3787	56.2095	56.2095	163.546
k105_21986	1152	12.2854	12.2854	16.8336
k105_65378	5541	20.5544	20.5544	55.3015
k105_98070	1452	15.8687	15.8687	92.2477
k105_305	6321	88.6093	88.6093	5114.07
k105_119709	1714	9.97123	9.97123	6.69852
k105_163114	2300	16.9781	16.9781	31.5839
k105_141406	3043	19.3619	19.3619	40.3499
k105_87159	1025	12.3691	12.3691	16.6085
k105_76269	5626	18.9843	18.9843	56.3089
k105_21990	1278	10.7411	10.7411	11.106
k105_76273	1120	26.4711	26.4711	40.367
k105_76275	2048	13.3572	13.3572	38.135
k105_32884	2213	10.2845	10.2845	6.61491
k105_98074	2080	11.7907	11.7907	23.8793
k105_65391	1103	13.9864	13.9864	10.358
k105_65393	1109	21.6257	21.6257	47.3306
k105_311	1740	10.5013	10.5013	11.2004
k105_315	1295	8.20437	8.20437	7.26762
k105_317	1535	33.1285	33.1285	286.831
k105_54573	14310	22.3108	22.3108	42.6584
k105_163117	1755	26.4424	26.4424	47.2757
k105_130598	3476	30.8845	30.8845	106.787
k105_108864	17273	32.8104	32.8104	64.4944
k105_152359	16036	94.0566	94.0566	173.48
k105_119716	4074	12.2689	12.2689	13.1526
k105_152361	1230	10.1676	10.1676	8.27679
k105_152363	1478	11.5602	11.5602	12.756
k105_119719	2563	11.5052	11.5052	14.1398
k105_119722	1272	10.0668	10.0668	10.1302
k105_21996	7067	262.755	262.755	534.785
k105_141418	1548	15.53	15.53	18.5743
k105_21999	1510	14.961	14.961	23.8109
k105_87160	6059	25.887	25.887	346.562
k105_87163	1084	10.6103	10.6103	18.7483
k105_76276	1020	18.3724	18.3724	20.5148
k105_98086	2211	11.9689	11.9689	7.42135
k105_76281	4444	189.416	189.416	599.687
k105_331	1203	37.1614	37.1614	54.1204
k105_65400	1509	20.571	20.571	45.2393
k105_54577	4909	16.9059	16.9059	25.0223
k105_130606	2460	14.8732	14.8732	18.6608
k105_152365	7056	30.011	30.011	51.9508
k105_22002	1876	11.9589	11.9589	11.1258
k105_22004	1155	10.008	10.008	12.6254
k105_108877	1958	17.4209	17.4209	38.0688
k105_108878	2218	10.7771	10.7771	14.4588
k105_119726	1777	56.3891	56.3891	335.634
k105_11122	22669	62.4423	62.4423	1886.95
k105_11125	1044	18.1678	18.1678	179.537
k105_119731	1186	9.53378	9.53378	15.0549
k105_98099	1196	8.92352	8.92352	9.31661
k105_141420	3836	19.681	19.681	35.3
k105_141421	1966	9.50441	9.50441	8.66888
k105_98101	3351	12.4986	12.4986	18.69
k105_87166	2760	44.7134	44.7134	58.3785
k105_339	1130	12.4888	12.4888	7.65355
k105_87168	1384	30.1969	30.1969	123.338
k105_341	1265	19.9982	19.9982	75.4956
k105_87171	1167	8.45231	8.45231	4.60427
k105_344	1553	12.541	12.541	105.866
k105_76285	1014	30.0926	30.0926	337.394
k105_65402	4913	17.0699	17.0699	28.9582
k105_22010	2287	13.4445	13.4445	17.1459
k105_54581	1211	11.7107	11.7107	41.6491
k105_54583	2366	68.8366	68.8366	342.274
k105_54584	1001	13.1304	13.1304	45.4804
k105_22017	1553	24.3257	24.3257	62.4638
k105_108881	1624	12.2483	12.2483	23.7523
k105_98103	3222	23.2917	23.2917	49.0677
k105_108889	1313	9.39381	9.39381	7.16489
k105_119733	2003	12.2747	12.2747	13.8527
k105_355	2000	13.9632	13.9632	10.0733
k105_141427	1380	145.624	145.624	30050
k105_163142	15195	184.92	184.92	648.646
k105_152390	1096	26.055	26.055	48.797
k105_22028	1564	9.89533	9.89533	9.65072
k105_22029	1118	11.0806	11.0806	20.7754
k105_11136	3830	12.6399	12.6399	11.0941
k105_65408	2992	26.7287	26.7287	69.1919
k105_11137	1917	7.89021	7.89021	5.12493
k105_11141	1658	14.0172	14.0172	41.6892
k105_65418	1466	15.307	15.307	30.5839
k105_98106	4592	15.6385	15.6385	14.0277
k105_358	1371	10.8231	10.8231	27.4342
k105_130617	7826	22.7477	22.7477	31.5968
k105_362	2654	129.351	129.351	13697.3
k105_130622	1009	8.55995	8.56112	10.3934
k105_364	1353	18.8986	18.8986	38.9665
k105_163143	1396	11.0144	11.0144	9.97085
k105_163147	1364	17.1129	17.1129	33.8265
k105_119734	7700	207.588	207.588	725.613
k105_119735	2992	72.626	72.626	349.178
k105_152399	1632	19.4271	19.4271	44.7338
k105_141437	2077	11.0457	11.0457	9.62516
k105_152402	1038	123.516	123.516	3076.86
k105_141444	1112	9.70686	9.70686	9.7121
k105_87178	7484	15.3575	15.3575	34.1255
k105_22035	1150	8.857	8.857	6.42297
k105_76307	3248	18.2021	18.2021	45.1215
k105_11147	1830	11.9958	11.9958	11.891
k105_11148	1042	6.86771	6.86771	1.58742
k105_76308	1810	23.8048	23.8048	57.1288
k105_76312	1170	25.9902	25.9902	89.3607
k105_367	1617	23.4431	23.4431	66.0682
k105_369	1077	62.1402	62.1402	67.1444
k105_370	1261	15.2781	15.2781	19.2784
k105_371	1387	10	10	11.2896
k105_65421	5476	28.4671	28.4671	195.274
k105_54594	4697	18.781	18.781	31.2003
k105_54595	1917	14.0832	14.0832	19.604
k105_54597	1127	10.1914	10.1914	12.5321
k105_152409	2586	12.5328	12.5328	13.9156
k105_152411	3293	37.8597	37.8597	114.028
k105_22043	1883	37.7548	37.7548	79.6103
k105_119746	1033	14.8381	14.8381	21.3672
k105_22045	3627	14.2108	14.2108	17.9201
k105_11155	2618	53.9838	53.9838	79.1693
k105_141445	6917	21.0819	21.0819	31.5818
k105_141446	1422	24.8184	24.8184	186.377
k105_98115	8942	52.2441	52.2441	120.603
k105_98123	1492	297.318	297.318	23416.2
k105_76313	5238	27.696	27.696	103.164
k105_163150	12127	205.871	205.871	2022.51
k105_163151	1480	12.2737	12.2737	12.0694
k105_65422	6736	15.0334	15.0334	29.5537
k105_152413	3468	216.679	216.679	22183.9
k105_152419	2042	28.4376	28.4376	104.465
k105_54598	7316	17.8917	17.8918	24.956
k105_22046	1084	10.0803	10.0803	19.8832
k105_22049	1144	9.23843	9.23843	7.90987
k105_22050	2532	10.9744	10.9744	10.2803
k105_108891	13692	19.2214	19.2214	40.0842
k105_11172	1222	17.7771	17.7771	30.1285
k105_108895	1650	51.0127	51.0127	176.439
k105_11179	1371	33.7314	33.7314	55.1146
k105_98129	1235	8.47097	8.47097	8.54456
k105_98130	1021	11.2193	11.2193	15.6841
k105_119759	1255	36.7439	36.7439	99.6292
k105_119763	1106	8.90377	8.90377	2.97711
k105_376	6234	191.092	191.092	685.291
k105_141447	1945	18.7253	18.7253	36.7969
k105_379	2036	16.3765	16.377	63.0394
k105_141450	2113	60.6663	60.6663	239.859
k105_141451	1326	25.25	25.25	67.5323
k105_382	1042	10.7735	10.7735	9.70622
k105_163153	1130	11.9663	11.9663	26.0612
k105_76325	1181	11.5092	11.5092	6.56281
k105_43530	200449	33.6026	33.6026	52.3704
k105_76326	1708	16.5764	16.5764	15.0973
k105_152423	1222	10.7463	10.7463	5.75629
k105_152426	1406	18.1648	18.1648	39.4302
k105_152432	1176	9.10624	9.10624	4.47358
k105_65427	2613	27.2988	27.2988	105.486
k105_54601	1675	30.9475	30.9475	101.782
k105_11183	1973	44.1015	44.1015	191.915
k105_54605	1038	6.97635	6.97635	1.78185
k105_11189	1004	6.47073	6.47073	3.77112
k105_54610	1263	12.3845	12.3845	22.557
k105_98136	3092	11.623	11.623	15.357
k105_130651	3544	11.513	11.513	10.0271
k105_130652	1013	9.61645	9.61645	5.33421
k105_384	1304	18.1759	18.1759	73.9514
k105_387	1021	9.77956	9.77956	8.13757
k105_389	1813	11.5779	11.5779	14.0454
k105_390	1978	12.6149	12.6149	11.984
k105_108916	1813	23.1479	23.1479	73.8265
k105_163156	6907	24.9341	24.9341	41.7519
k105_119773	1094	18.2881	18.2881	108.682
k105_119774	1299	60.3647	60.3647	280.233
k105_141453	2114	13.2337	13.2337	8.23524
k105_43532	2853	206.109	206.109	686.303
k105_87179	21376	26.4964	26.4964	42.8128
k105_87184	1199	9.64824	9.64824	3.24733
k105_22056	6440	16.6388	16.6388	26.6417
k105_22062	1032	30.432	30.432	92.4229
k105_76331	1774	14.726	14.726	48.7648
k105_76332	1059	15.429	15.429	16.4588
k105_22064	1890	14.3052	14.3052	17.4152
k105_11197	1200	8.03143	8.03143	5.55383
k105_11198	1400	23.9088	23.9088	69.4842
k105_32890	45844	89.7747	89.7747	161.074
k105_11200	1191	12.6311	12.6311	15.685
k105_65431	1121	8.46241	8.46241	10.4674
k105_98141	6144	218.789	218.789	621.887
k105_65433	1359	9.76592	9.76592	7.52214
k105_98144	2407	326.544	326.544	11725.5
k105_65437	1363	17.6018	17.6018	146.294
k105_54614	1871	25.3085	25.3085	97.8364
k105_396	1745	24.4803	24.4803	224.69
k105_397	1150	10.674	10.674	7.49522
k105_130665	2172	17.7423	17.7423	32.4951
k105_130668	1091	9.98406	9.98406	14.6242
k105_43534	4567	66.3638	66.364	8363.56
k105_108919	1436	31.1011	31.1011	123.267
k105_108922	2750	21.6496	21.6496	52.5111
k105_43544	1426	14.7908	14.7908	20.4573
k105_152448	2691	10.7993	10.7993	9.9479
k105_119781	2203	45.1281	45.1281	93.3904
k105_119786	1819	22.1953	22.1953	82.1489
k105_141465	1091	9.30606	9.30606	8.1594
k105_22066	1527	13.0944	13.0944	11.8573
k105_141469	1079	10.7815	10.7815	19.671
k105_141472	1517	31.6086	31.6086	46.6175
k105_22073	1226	13.3885	13.3885	37.06
k105_87186	1114	8.59855	8.59855	6.68705
k105_87189	1983	86.844	86.844	1396.58
k105_11216	1183	17.8887	17.8887	40.1121
k105_98147	6307	23.2807	23.2807	51.1607
k105_32891	1552	14.3987	14.3987	24.4127
k105_405	1440	33.9016	33.9016	102.522
k105_32900	1174	10.4668	10.4668	11.9128
k105_65440	5844	82.4224	82.4225	205.997
k105_54629	1486	21.9237	21.9244	59.2041
k105_54631	1470	17.1136	17.1136	21.141
k105_130679	1571	13.4243	13.4243	18.8007
k105_22078	1216	28.1886	28.1886	42.694
k105_22080	1528	10.2779	10.2779	12.1806
k105_22082	1402	12.6358	12.6358	17.8641
k105_119787	1057	7.23705	7.23705	4.03315
k105_119788	1212	10.5452	10.5452	8.35563
k105_119789	1729	25.9145	25.9145	118.043
k105_119793	1040	73.509	73.5101	234.007
k105_11219	3624	26.7884	26.7884	37.3797
k105_141477	1217	14.1321	14.1321	30.9591
k105_98154	1002	11.23	11.23	15.7614
k105_141481	1092	11.3896	11.3896	15.9256
k105_415	5685	13.6081	13.6081	19.6868
k105_163163	15141	22.8487	22.8487	38.7208
k105_163164	1366	22.1012	22.1012	158.761
k105_43552	5537	21.0629	21.0629	51.5247
k105_152460	8229	39.2827	39.2827	67.5628
k105_65449	2680	20.2893	20.2893	38.2493
k105_54633	4329	34.1991	34.1991	58.6359
k105_22083	4264	13.3877	13.3877	12.3476
k105_130682	1978	27.204	27.204	110.331
k105_130685	1123	15.0308	15.0308	83.3877
k105_98161	2797	21.1636	21.1636	58.5064
k105_98162	1950	45.2528	45.2528	288.051
k105_418	5427	39.7364	39.7364	68.5993
k105_141484	2921	12.9809	12.9809	14.0448
k105_163173	1282	24.1705	24.1705	56.8736
k105_163175	1007	16.7946	16.7946	32.4928
k105_141486	4310	32.1786	32.1786	42.7119
k105_163177	2062	15.6339	15.6339	58.5128
k105_43561	1870	24.1465	24.1465	132.62
k105_87199	9145	242.749	242.749	2093.44
k105_87202	1512	13.6476	13.6476	33.5731
k105_76365	1603	8.52512	8.52581	3.94235
k105_76368	1048	15.0078	15.0078	44.4714
k105_152462	6471	21.0557	21.0557	42.0036
k105_76371	1639	17.6085	17.6091	26.8348
k105_32916	1161	6.68051	6.68051	5.29486
k105_22091	1434	17.1153	17.1153	34.6165
k105_32919	2418	35.2297	35.2297	100.155
k105_32922	1708	19.2978	19.2978	37.7906
k105_65453	1934	25.8167	25.8167	59.3949
k105_11240	1020	14.0782	14.0782	16.7073
k105_65458	1327	18.0263	18.0263	21.4917
k105_65459	1251	15.2752	15.2752	19.3451
k105_98168	1958	57.4264	57.4264	206.261
k105_54645	1183	9.61665	9.61665	9.51957
k105_130695	1029	15.8111	15.8111	72.8688
k105_421	3052	16.2736	16.2736	27.8887
k105_130700	1298	34.6908	34.6908	301.174
k105_108923	14399	15.3637	15.3637	21.51
k105_163182	1640	12.9295	12.9295	22.6929
k105_108926	2732	12.5887	12.5887	12.0384
k105_108928	1060	9.57473	9.57473	9.92559
k105_163185	1285	10.4229	10.4238	7.67828
k105_141487	1376	81.96	81.96	241.979
k105_141488	2591	27.9132	27.9132	211.257
k105_43571	7439	27.3736	27.3736	68.3891
k105_141492	1250	11.8273	11.8273	11.2586
k105_43572	1419	17.29	17.29	54.4159
k105_152466	1818	65.5803	65.5803	562.445
k105_152467	1593	8.44075	8.44075	6.79591
k105_87207	1922	10.9103	10.9103	7.08453
k105_22094	5232	19.1761	19.1761	65.6871
k105_76377	1242	13.5824	13.5824	19.237
k105_76382	1502	36.6649	36.6649	109.208
k105_54649	1993	17.1096	17.1096	18.6264
k105_54652	1056	10.0541	10.0541	6.76062
k105_32923	1666	11.6405	11.6405	12.4284
k105_11244	8308	13.0186	13.0186	14.599
k105_32931	1436	7.7014	7.7014	7.23374
k105_65469	1024	40.381	40.381	122.021
k105_437	1848	10.03	10.03	15.3667
k105_130701	8549	24.7654	24.7654	34.4204
k105_108932	1167	9.83874	9.83874	15.9582
k105_163189	2138	13.9557	13.9557	16.3705
k105_108937	1399	10.7638	10.7638	7.46099
k105_141494	1313	9.82545	9.82545	5.47982
k105_141501	3139	10.4737	10.4737	9.60549
k105_152470	4876	30.5459	30.5459	46.9582
k105_152476	1030	13.1386	13.1386	12.8704
k105_87214	4881	22.1264	22.1264	58.0323
k105_152478	2047	14.1502	14.1502	30.0653
k105_87215	2253	54.7561	54.7561	521.467
k105_22101	3288	19.3451	19.3451	39.832
k105_22102	1622	27.9443	27.9443	59.3362
k105_76396	1289	21.2125	21.2125	42.6807
k105_22106	2135	27.9244	27.9244	104.677
k105_22107	1021	21.915	21.915	54.4136
k105_54664	1454	14.4471	14.4471	37.5966
k105_119800	17966	41.4028	41.4028	70.5633
k105_32934	1423	15.6866	15.6866	21.4133
k105_32936	2722	35.1372	35.1376	159.93
k105_65478	4306	16.0284	16.0284	24.2061
k105_438	5988	23.6005	23.6005	42.7053
k105_440	2619	10.8408	10.8408	17.2787
k105_441	1051	9.52275	9.52275	3.23643
k105_108943	1958	28.1908	28.1908	122.026
k105_163201	1750	17.04	17.04	19.6359
k105_108944	1180	24.0408	24.0408	21.1237
k105_108948	1516	16.4268	16.4268	17.6778
k105_108951	1091	9.63549	9.63549	6.94249
k105_43576	7031	29.672	29.672	70.1631
k105_141502	1925	28.3842	28.3842	105.271
k105_141507	1291	16.3602	16.3611	47.268
k105_152482	1861	10.0462	10.0462	6.61132
k105_87218	3055	22.2823	22.2823	59.149
k105_152484	1925	21.7651	21.7651	128.165
k105_76397	1934	33.6272	33.6272	101.143
k105_76406	1498	21.4221	21.4221	95.699
k105_11259	1643	12.9833	12.9833	16.8704
k105_119801	3812	22.0139	22.0139	88.4617
k105_11260	1037	16.7576	16.7576	22.992
k105_119803	1675	27.0925	27.0925	151.74
k105_32942	1068	11.2473	11.2473	19.074
k105_32948	1188	19.8545	19.8545	41.3144
k105_446	1338	12.1212	12.1212	15.4343
k105_65490	1407	11.4614	11.4614	27.0337
k105_65491	1335	9.27679	9.27679	7.49256
k105_130717	4203	12.566	12.566	18.5838
k105_163204	6807	14.7535	14.7535	27.5317
k105_163205	1001	8.9718	8.9718	4.13094
k105_108957	1009	14.5215	14.5215	24.6997
k105_108962	1091	12.305	12.305	20.6654
k105_22118	1432	15.1521	15.1521	22.1479
k105_141522	1821	11.7145	11.7145	13.4783
k105_87226	1013	43.9537	43.9537	120.733
k105_43594	2208	20.3664	20.3664	72.7428
k105_152486	1599	227.075	227.075	4375.9
k105_76409	1161	12.1919	12.1919	21.0086
k105_76411	2478	18.2668	18.2668	33.8845
k105_152493	1389	12.1412	12.1412	10.3944
k105_76412	1418	10.7382	10.7382	9.53042
k105_119808	1034	19.8846	19.8846	85.3412
k105_11263	6026	15.6455	15.6455	20.2981
k105_119820	1250	10.0555	10.0555	10.6584
k105_54669	11139	16.686	16.686	21.7795
k105_54670	1158	15.3264	15.3264	31.9441
k105_98182	20276	22.9342	22.9343	41.0309
k105_98192	1336	71.4368	71.4368	105.365
k105_456	1161	15.0781	15.0781	51.3356
k105_461	1060	15.5648	15.5648	19.5486
k105_65496	3213	15.808	15.808	59.6999
k105_163211	1013	11.3105	11.3105	8.1935
k105_108964	2099	10.4023	10.4023	13.5209
k105_163215	1075	9.58703	9.58703	7.47644
k105_163218	1157	20.9523	20.9523	80.2325
k105_108969	1773	39.9741	39.9741	119.806
k105_22122	2043	11.9762	11.9762	17.6068
k105_22123	2988	12.7008	12.7008	13.8239
k105_22124	1099	10.1085	10.1085	6.78252
k105_87232	8244	32.8667	32.8667	53.3248
k105_43603	1941	16.4824	16.4824	20.3127
k105_43611	1792	18.0286	18.0292	57.6265
k105_43614	1142	9.92036	9.92036	9.18735
k105_43619	1168	33.3242	33.3242	143.713
k105_141523	1008	13.141	13.141	16.9031
k105_152500	1200	9.86571	9.86571	17.4834
k105_87235	13670	30.8653	30.8653	67.5755
k105_87236	1133	11.2431	11.2431	10.508
k105_152501	1967	24.3038	24.3038	51.6698
k105_87237	1520	31.6474	31.6474	280.424
k105_87238	1532	9.40955	9.40955	6.41001
k105_87242	1112	14.4283	14.4283	30.5093
k105_87243	1190	15.5481	15.5481	28.8158
k105_11264	4150	20.2305	20.2305	54.0492
k105_119821	1324	27.3782	27.3782	188.841
k105_11265	1599	12.2126	12.2126	37.1909
k105_119829	1320	12.9197	12.9197	10.926
k105_11272	4349	35.6711	35.6711	163.454
k105_119841	6752	14.8388	14.8388	19.154
k105_54676	3470	20.3331	20.3331	184.042
k105_98194	1222	23.0196	23.0196	314.844
k105_98195	1317	19.7335	19.7335	22.7806
k105_152514	4360	16.4152	16.4152	17.9635
k105_98197	2344	125.202	125.202	8872.77
k105_468	4300	13.3614	13.3614	12.5092
k105_98206	1412	50.7861	50.7861	346.945
k105_472	2704	13.3915	13.3915	18.9762
k105_163220	1144	17.3501	17.3501	41.1704
