contigName	contigLen	totalAvgDepth	D1DNA_map_sorted.bam	D1DNA_map_sorted.bam-var
k105_10499	1007	7.07118	7.07118	2.06154
k105_10500	1347	11.3843	11.3843	19.8071
k105_10502	1348	13.4307	13.4307	15.4701
k105_10504	1039	9.53881	9.53881	8.42232
k105_153729	4335	36.1047	36.1049	83.7037
k105_153732	1498	14.0453	14.0453	14.6713
k105_143512	7283	13.9386	13.9386	13.3214
k105_153733	1097	14.9472	14.9472	37.5173
k105_143513	1254	15.0389	15.0389	52.3512
k105_61622	1017	9.62284	9.62284	9.46152
k105_61624	1615	10.785	10.785	6.8506
k105_112799	1412	33.4065	33.4065	122.976
k105_82082	1391	13.9774	13.9774	32.1318
k105_82084	1085	9.5262	9.5262	4.80846
k105_112802	1167	9.23992	9.23992	5.07033
k105_51397	2216	10.0997	10.0997	18.1297
k105_71838	1167	6.97345	6.97345	4.43532
k105_41163	4254	27.3367	27.3367	33.3666
k105_123044	2017	7.19229	7.19229	6.94744
k105_133209	1066	11.3395	11.3395	7.16656
k105_123047	3021	9.57367	9.57402	7.20066
k105_123049	1060	6.69121	6.69121	2.80994
k105_133213	3922	22.4191	22.4191	67.7165
k105_259	3059	21.2932	21.2932	24.0683
k105_261	2790	11.6852	11.6852	19.3344
k105_102582	1316	9.68954	9.68954	7.34729
k105_102586	1406	10.9602	10.9602	8.16255
k105_10508	2963	13.1753	13.1753	19.3858
k105_143515	1222	13.3209	13.3218	11.3856
k105_143517	1241	11.7388	11.7388	9.10149
k105_153740	1757	20.6441	20.6441	29.644
k105_153745	1635	11.0747	11.0747	14.6932
k105_153749	1514	15.7874	15.7874	25.1786
k105_153750	1350	13.6033	13.6033	17.3055
k105_71848	1327	8.05438	8.05438	6.53956
k105_153756	1703	18.4301	18.4301	32.695
k105_153758	1032	8.28571	8.28571	11.4688
k105_153760	1042	8.56726	8.56726	7.83497
k105_153763	1362	21.2847	21.2847	43.2212
k105_30920	1255	8.91946	8.91946	5.52334
k105_30921	1676	23.6252	23.6252	58.2774
k105_61637	1130	7.89796	7.89796	5.91395
k105_61644	1575	12.5333	12.5333	8.22097
k105_61648	1168	9.9558	9.9558	5.04329
k105_61651	1306	14.5787	14.5787	46.7392
k105_82092	1209	10.0028	10.0028	13.3279
k105_102599	3779	29.6032	29.6032	111.214
k105_143522	1085	12.7636	12.7636	18.3413
k105_143523	1039	12.3375	12.3375	15.4985
k105_82097	1084	12.3405	12.3405	15.2173
k105_143524	1016	10.6871	10.6871	15.9239
k105_82098	1364	10.5906	10.5906	13.3236
k105_143526	1435	12.414	12.414	16.9219
k105_20743	3546	15.0733	15.0733	29.4288
k105_143531	2035	17.2483	17.2483	29.2068
k105_20745	1353	13.1953	13.1953	9.70977
k105_20749	1090	8.95106	8.95106	12.2958
k105_133216	4256	19.1286	19.1286	26.7639
k105_20754	1439	16.4042	16.4042	69.0127
k105_112804	2669	11.2406	11.2406	15.07
k105_112807	1021	11.8967	11.8967	28.3341
k105_92266	23359	35.8308	35.8308	63.0417
k105_112817	1105	24.1822	24.1822	71.3379
k105_92268	1729	14.2939	14.2939	42.5512
k105_51398	3547	16.5231	16.5231	28.2832
k105_71858	2494	11.0943	11.0943	12.426
k105_51401	1051	8.9434	8.94451	9.32582
k105_71859	3387	9.47544	9.47544	8.6203
k105_41165	1262	11.8795	11.8795	20.6893
k105_71860	2711	11.6087	11.6087	10.2523
k105_30929	4404	19.5813	19.5813	46.364
k105_30931	1240	8.77248	8.77248	3.9941
k105_41169	4550	17.4945	17.4945	46.6547
k105_123053	2151	10.7311	10.7311	15.2046
k105_102600	1584	8.32775	8.32775	5.08999
k105_102605	1037	10	10	3.57788
k105_102606	1599	12.8675	12.8675	18.9644
k105_10512	1742	12.5546	12.5546	17.6363
k105_10517	1050	62.9644	62.9644	395.318
k105_133226	2200	10.4512	10.4512	11.4511
k105_133229	1195	14.3703	14.3703	31.1184
k105_10522	2832	11.245	11.245	14.896
k105_143532	3915	12.9373	12.9373	65.5495
k105_20758	1533	10.7144	10.7144	6.67162
k105_41170	1576	8.08275	8.08275	6.01982
k105_272	1687	9.87638	9.87638	13.469
k105_41171	1594	8.8241	8.8241	11.1222
k105_123058	2581	40.8079	40.8079	59.7923
k105_92274	1833	10.2608	10.2608	11.9076
k105_92279	1583	13.03	13.03	11.2176
k105_102616	1080	50.4376	50.4376	575.388
k105_82106	1220	12.9916	12.9916	20.5154
k105_82110	1340	7.26891	7.26891	4.72157
k105_71868	1443	9.8693	9.8693	18.5301
k105_51403	7553	138.573	138.573	218.836
k105_30942	1078	10.2274	10.2274	12.6009
k105_10527	1699	21.1123	21.1123	129.681
k105_30946	1245	7.73516	7.73516	4.1967
k105_143537	2222	16.1969	16.1969	21.7178
k105_61661	2069	11.8671	11.8671	12.4115
k105_143549	1058	7.96366	7.96366	6.52901
k105_275	2696	45.8429	45.8429	526.758
k105_281	1641	12.837	12.837	21.8748
k105_92280	1831	10.2344	10.2344	11.202
k105_123069	1434	23.9065	23.9065	65.5719
k105_123070	1076	7.9946	7.9946	4.07456
k105_102618	1579	9.11197	9.11197	4.26757
k105_112847	1228	15.5492	15.5492	10.7975
k105_112849	1274	13.1717	13.1717	18.4914
k105_133230	9484	14.859	14.859	25.7809
k105_82117	3558	11.3586	11.3586	12.6716
k105_133233	1014	9.32639	9.32639	8.19695
k105_82119	1036	13.0519	13.0519	28.9103
k105_133234	1270	21.792	21.7929	21.2511
k105_82121	1251	9.96549	9.96549	7.22971
k105_30958	1255	12.1475	12.1475	12.519
k105_143551	1066	10.1179	10.1179	15.6123
k105_143557	1099	13.6333	13.6333	10.5046
k105_10546	1560	8.31773	8.31773	9.94869
k105_92290	1278	17.5408	17.5408	22.6691
k105_92296	1325	8.18213	8.18213	6.37569
k105_92297	1292	11.5709	11.5709	14.1505
k105_61675	1077	9.64509	9.64509	6.70005
k105_102628	3284	33.7409	33.7409	182.141
k105_102633	1093	9.62354	9.62354	6.77
k105_102635	1043	7.55543	7.55543	3.08803
k105_71883	1421	10.1912	10.1912	11.6603
k105_41186	4193	13.9641	13.9641	16.8843
k105_71889	1058	14.7544	14.7544	10.2208
k105_71890	1144	8.21026	8.21026	6.22466
k105_123075	2870	17.6941	17.6941	24.7612
k105_133239	1257	7.98193	7.98193	3.72116
k105_123083	1619	12.7447	12.7447	9.10716
k105_30960	1148	19.9559	19.9559	88.5296
k105_30961	1160	9.54951	9.54951	9.9227
k105_30967	1186	12.1969	12.1969	13.1689
k105_143562	1258	8.85379	8.85379	5.30834
k105_82123	1420	11.1236	11.1236	10.3559
k105_51404	8611	25.1994	25.1994	42.4752
k105_309	1569	11.451	11.451	12.4635
k105_92298	1071	8.35071	8.35071	3.29537
k105_153777	3800	19.829	19.829	40.8292
k105_92302	1823	23.3927	23.3927	105.941
k105_153779	1143	11.6375	11.6375	7.55587
k105_10555	2140	13.5286	13.5286	13.4267
k105_61677	1349	10.3003	10.3003	10.5241
k105_71898	1316	10.5463	10.5463	7.12876
k105_20760	19036	27.8403	27.8403	65.593
k105_133262	1039	10.0675	10.0675	4.52924
k105_41190	5162	15.1285	15.1285	21.8919
k105_41193	1538	25.0785	25.0785	81.9946
k105_123089	1057	12.8214	12.8214	29.7164
k105_123094	1941	10.7247	10.7247	8.92926
k105_112866	1975	11.743	11.743	18.0113
k105_311	1727	11.5308	11.5308	9.59563
k105_312	1898	110.486	110.486	204.475
k105_314	1384	9.1872	9.1872	4.54645
k105_92308	1421	11.343	11.343	10.0066
k105_82129	3625	16.6636	16.6636	24.1565
k105_82131	1309	6.92494	6.92494	4.28541
k105_102651	1291	11.4338	11.4338	16.5195
k105_102657	1185	13.1894	13.1894	13.7494
k105_51410	7234	32.5383	32.5384	61.1431
k105_102660	1186	11.0666	11.0666	26.7115
k105_71899	1420	41.4701	41.4701	93.2977
k105_153788	1021	8.22273	8.22273	6.20323
k105_133263	1608	8.33128	8.33128	5.5038
k105_10558	2533	12.8057	12.8057	11.9768
k105_10560	1109	8.6757	8.6757	6.91662
k105_30988	2933	28.645	28.645	75.2108
k105_61690	2906	12.3984	12.3984	18.3069
k105_20770	4525	44.0213	44.0213	180.611
k105_316	1876	12.6402	12.6402	10.2258
k105_319	1244	7.65631	7.65631	6.54965
k105_320	1130	11.7735	11.7735	24.0974
k105_123096	1722	9.48092	9.48092	4.95253
k105_92324	1018	10.5184	10.5184	4.65597
k105_123102	1251	11.1063	11.1063	12.7787
k105_71910	2182	21.907	21.907	83.5554
k105_112884	1515	9.38535	9.38535	7.22965
k105_112886	1255	8.93937	8.93937	13.3106
k105_82135	1740	9.13648	9.13648	4.97627
k105_82136	4645	11.976	11.9762	14.8889
k105_133268	5366	35.5004	35.5004	125.904
k105_153796	1573	8.0506	8.0506	4.56003
k105_30995	1570	8.40211	8.40211	5.6387
k105_143600	2310	19.6097	19.6097	221.865
k105_10564	2673	11.977	11.9774	19.3544
k105_10569	1645	8.65753	8.65753	4.0513
k105_61694	1548	10.7926	10.7926	4.98913
k105_61696	5001	117.59	117.59	510.704
k105_92327	1150	8.344	8.344	8.38201
k105_92328	2690	32.8846	32.8846	288.979
k105_41210	1311	9.71576	9.71576	7.58464
k105_102672	1073	8.20802	8.20802	9.81778
k105_41212	1419	8.41923	8.42002	6.1886
k105_102676	2126	9.82692	9.82692	13.9527
k105_102677	1113	9.84216	9.84216	9.60917
k105_123110	3831	13.7066	13.7066	19.578
k105_133275	3833	98.0804	98.0804	858.348
k105_82138	1138	14.584	14.584	26.3589
k105_31002	1667	11.9136	11.9136	17.55
k105_31007	1768	9.46354	9.46354	16.1066
k105_51437	1033	65.5232	65.5243	26.1545
k105_51438	1351	17.4555	17.4563	70.0953
k105_143601	7067	15.9281	15.9281	26.7522
k105_333	1781	33.7609	33.7609	158.24
k105_334	1201	8.37108	8.37108	6.63549
k105_338	2253	14.0761	14.0761	36.743
k105_153809	3832	31.7591	31.7591	42.2872
k105_10571	1529	11.7737	11.7737	12.5671
k105_10573	1099	10.9842	10.9842	18.2224
k105_92342	1461	12.8253	12.8253	17.8787
k105_92345	1063	9.954	9.954	7.00886
k105_61701	1052	13.4867	13.4867	45.7663
k105_102681	1044	7.77517	7.77517	4.89117
k105_102687	1169	9.61531	9.61531	7.88331
k105_61707	1055	7.61657	7.61657	3.1393
k105_20780	2996	11.4993	11.4993	17.8304
k105_20781	1429	13.4488	13.4488	17.5903
k105_41218	1939	14.6786	14.6786	20.1635
k105_41222	1048	10.2004	10.2004	12.758
k105_31010	3428	17.4881	17.4881	38.2303
k105_123121	1412	8.6664	8.6664	6.59997
k105_143614	1965	22.5653	22.5653	68.1586
k105_112892	7989	13.6649	13.6649	16.2936
k105_112894	1197	11.2875	11.2875	10.7672
k105_345	1266	15.8091	15.8091	15.2757
k105_82156	1341	8.93367	8.93367	4.63845
k105_347	2798	17.2009	17.2009	50.5239
k105_133278	7574	14.3906	14.3906	16.6505
k105_51441	1441	9.76143	9.7622	18.4481
k105_133279	1316	18.5369	18.5369	43.3219
k105_51445	1009	19.4249	19.4249	46.331
k105_92349	1436	33.4557	33.4557	134.603
k105_153815	2721	27.3551	27.3551	124.494
k105_153818	1127	22.303	22.303	35.359
k105_102688	1449	14.6313	14.6313	41.9632
k105_61712	1073	9.82015	9.82015	3.24961
k105_102690	1265	10.5453	10.5453	9.78672
k105_61716	1747	13.5992	13.5992	18.5974
k105_102698	1109	12.0125	12.0125	10.7994
k105_20788	2245	12.832	12.832	16.5162
k105_71946	4909	16.887	16.887	37.1832
k105_20799	1012	7.69142	7.69142	2.97551
k105_31017	2685	11.0899	11.0903	9.45079
k105_123127	1031	12.8513	12.8513	11.304
k105_10588	1705	13.8341	13.8341	15.6932
k105_123128	1073	16.2622	16.2633	42.8299
k105_112897	1510	19.9007	19.9007	28.3396
k105_112898	1918	14.8331	14.8331	16.267
k105_143624	1392	23.1948	23.1948	81.3401
k105_82163	1217	21.7844	21.7844	125.92
k105_82164	1354	15.4128	15.4128	18.2309
k105_355	1935	12.4263	12.4263	13.2222
k105_51457	2284	35.8707	35.8707	168.442
k105_51458	1127	8.09417	8.09519	4.11696
k105_51459	1405	15.5705	15.5705	16.4334
k105_92357	1055	8.70608	8.70608	5.00201
k105_153825	1175	11.1463	11.1463	9.69933
k105_92360	1427	12.8262	12.8269	23.0774
k105_61717	1293	11.9738	11.9738	10.7593
k105_102699	1005	16.9708	16.9708	11.5577
k105_102700	1017	22.5329	22.5329	115.494
k105_61725	1592	13.3093	13.3093	16.7967
k105_20800	2440	11.8358	11.8358	14.1845
k105_71952	2113	9.8543	9.8543	8.80244
k105_71953	2145	12.9093	12.9093	10.9049
k105_31026	1344	10.3643	10.3643	8.20333
k105_123143	1536	9.40837	9.40837	10.9175
k105_10599	1009	9.5227	9.5227	6.71369
k105_112910	2565	20.4402	20.4402	66.0587
k105_112912	1041	16.1134	16.1134	34.6782
k105_82172	2854	10.6394	10.6394	21.743
k105_133295	3467	9.99216	9.99216	11.3039
k105_82180	1011	7.39024	7.39024	4.86382
k105_51461	1314	11.6727	11.6727	13.0183
k105_51466	1140	10.1889	10.1889	4.86723
k105_10604	1312	19.2238	19.2238	97.061
k105_41223	11625	13.9424	13.9424	20.7104
k105_41225	3265	24.1929	24.1929	58.6428
k105_10611	1862	16.8475	16.8475	23.0691
k105_10612	1353	9.5079	9.5079	2.73435
k105_153827	2705	23.4051	23.4051	94.6993
k105_143643	1095	9.69418	9.69418	8.22313
k105_92361	1862	12.6291	12.6291	8.16452
k105_92364	1398	9.65144	9.65144	5.9562
k105_61730	2299	11.9949	11.9949	26.6652
k105_92365	1686	11.3932	11.3932	14.7796
k105_61731	3061	19.8221	19.8221	31.5573
k105_20809	5539	21.655	21.655	64.4606
k105_51473	1664	9.92933	9.92933	10.2191
k105_123145	2721	19.2201	19.2201	37.1048
k105_356	9115	31.5452	31.5452	63.719
k105_31028	4647	18.8986	18.8986	33.4601
k105_112919	2861	14.1959	14.1959	15.0521
k105_31033	2416	14.2648	14.2648	20.2522
k105_133298	3501	14.6371	14.6371	21.5771
k105_82182	1617	17.3988	17.3988	52.4843
k105_133299	1086	27.687	27.687	542.22
k105_82183	2143	10.5053	10.5053	14.444
k105_133301	1409	19.1763	19.1763	45.0006
k105_10615	1007	12.5134	12.5134	24.0234
k105_41238	1041	11.5511	11.5511	11.5039
k105_153841	1302	8.14497	8.14497	8.19006
k105_143652	1212	14.7476	14.7476	40.1267
k105_143659	1669	10.8196	10.8196	21.3048
k105_92371	1636	20.2779	20.2779	38.7664
k105_61735	1867	9.57251	9.57251	10.506
k105_20811	1433	12.4716	12.4723	11.4819
k105_71966	1847	10.4431	10.4431	7.44265
k105_20813	2326	11.6213	11.6213	13.4059
k105_71967	2343	13.0939	13.0939	12.8197
k105_20814	1440	8.75969	8.75969	7.15711
k105_51475	1901	15.1565	15.1565	8.91607
k105_71968	2356	13.291	13.291	14.3051
k105_102721	1009	17.5926	17.5926	87.0178
k105_102724	2048	21.3736	21.3736	31.3042
k105_123154	1208	20.2741	20.2741	68.9031
k105_123160	1212	9.7533	9.7533	10.3519
k105_31037	2565	14.3416	14.3416	15.9582
k105_31039	1028	11.4647	11.4647	10.1167
k105_133303	2246	29.4542	29.4542	79.2218
k105_41242	1370	11.7279	11.7279	6.95296
k105_133308	1103	19.8615	19.8615	83.1636
k105_133311	1216	6.95216	6.95216	7.17802
k105_41251	1326	9.21259	9.21259	14.9131
k105_82193	2048	12.9763	12.9763	23.766
k105_10629	1719	9.23072	9.23072	19.7771
k105_82194	1554	12.2991	12.2991	15.296
k105_143662	1049	11.4494	11.4494	28.535
k105_143667	1574	11.4101	11.4101	5.9877
k105_153851	7666	20.5166	20.5166	32.4074
k105_61743	1025	6.624	6.624	6.59417
k105_71975	3511	15.324	15.324	28.4568
k105_20827	1024	8.50572	8.50686	8.98105
k105_375	1123	8.53237	8.53237	7.66688
k105_51487	1326	29.6403	29.6403	201.908
k105_378	1857	30.9941	30.9941	64.8558
k105_51490	3483	39.1092	39.1092	150.685
k105_123163	2219	17.1353	17.1353	26.0214
k105_31048	1316	8.26072	8.26158	6.24141
k105_31049	1230	11.2824	11.2824	8.8386
k105_31050	1249	9.32211	9.32211	7.86519
k105_123170	1025	10.4594	10.4594	11.4089
k105_10633	1178	13.1245	13.1245	16.1501
k105_112942	2349	14.1523	14.1523	21.6098
k105_10641	1150	9.597	9.597	9.64225
k105_102733	1225	7.39814	7.39814	6.73146
k105_41252	2230	20.4457	20.4457	76.4087
k105_102737	1245	52.0055	52.0055	852.489
k105_133312	1071	7.76439	7.76439	11.5325
k105_133313	1169	9.44357	9.44357	9.91894
k105_133319	1242	6.81685	6.81685	4.60805
k105_82212	1034	13.94	13.94	34.9601
k105_143671	1429	31.878	31.878	202.045
k105_143676	1571	12.8065	12.8065	22.8266
k105_61755	1686	9.58529	9.58529	14.9698
k105_61758	1065	12.4197	12.4197	7.16513
k105_20829	1350	9.90917	9.90917	14.8616
k105_71979	1409	21.6084	21.6092	91.9742
k105_20832	1497	17.4269	17.4276	70.1704
k105_71985	1756	9.88792	9.88792	13.9924
k105_51493	1337	10.6757	10.6757	14.1721
k105_379	7858	20.6483	20.6483	50.8821
k105_112948	1345	11.3397	11.3397	7.25968
k105_10644	3833	12.3017	12.3017	8.88375
k105_102739	1696	35.8765	35.8765	157.107
k105_41262	1107	9.07941	9.07941	7.15058
k105_102740	1485	8.6412	8.6412	5.04582
k105_133321	1072	7.99132	7.99132	5.47657
k105_133324	1231	9.02683	9.02683	11.63
k105_82217	1459	8.74332	8.74332	8.24445
k105_133330	1362	8.7401	8.7401	9.82587
k105_153866	1016	7.20439	7.20439	3.0206
k105_143677	1060	7.8033	7.8033	4.81605
k105_153869	1068	11.3551	11.3551	9.73199
k105_153872	1105	11.244	11.244	15.6543
k105_61762	2456	25.5711	25.5711	84.0671
k105_92412	1884	13.688	13.688	16.0141
k105_92413	1220	8.25421	8.25421	8.27206
k105_61765	1179	15.7347	15.7347	12.3118
k105_51502	3208	29.6128	29.6128	126.912
k105_386	1219	13.8531	13.8541	34.1603
k105_387	1497	9.74091	9.74165	11.9213
k105_51509	1397	10.1476	10.1476	14.938
k105_31064	1066	12.6321	12.6321	75.1027
k105_123184	1039	7.39033	7.39033	2.0513
k105_31065	1045	8.26145	8.26257	8.29007
k105_123189	1325	13.4919	13.4919	13.7459
k105_31070	1235	23.4424	23.4424	100.622
k105_112956	3557	27.3437	27.3437	67.8751
k105_112958	1006	8.66005	8.66005	8.77203
k105_10654	1211	22.9698	22.9698	74.7028
k105_10655	1068	8.74183	8.74292	8.25215
k105_112959	1667	14.3072	14.3072	20.2196
k105_41274	1082	7.59335	7.59335	4.61318
k105_102750	1188	11.5356	11.5356	16.874
k105_82229	1328	16.0772	16.0772	45.8232
k105_82230	1142	6.77923	6.77923	2.80389
k105_153876	2582	9.54317	9.54317	6.77312
k105_133334	1349	25.0867	25.0867	47.6086
k105_143691	1333	26.0702	26.0702	184.245
k105_41281	1152	10.0289	10.0289	14.186
k105_92418	1635	8.1495	8.1495	4.55715
k105_61771	2488	18.3832	18.3832	35.8171
k105_92422	1249	10.0928	10.0928	8.24642
k105_61778	1684	28.2999	28.2999	35.5016
k105_20853	4727	19.7721	19.7721	47.5092
k105_72002	1796	10.706	10.706	10.8448
k105_394	2272	11.2502	11.2502	9.75207
k105_51514	2313	29.1808	29.1808	50.8486
k105_395	1335	12.9105	12.9105	22.9497
k105_31071	1694	11.7358	11.7358	4.9904
k105_123197	1747	7.96368	7.96368	7.8157
k105_123202	1049	10.8487	10.8487	10.8501
k105_112972	1189	11.0048	11.0048	9.29383
k105_10664	1253	16.1822	16.1822	22.5085
k105_82231	1013	11.9699	11.9699	13.2822
k105_10668	1260	17.3676	17.3676	20.9
k105_82234	1252	9.62069	9.62069	5.11849
k105_153888	1576	21.0344	21.0344	34.1932
k105_102770	1101	9.24395	9.24395	26.8414
k105_153892	1648	10.1856	10.1856	14.3116
k105_153893	1302	8.19271	8.19271	8.16611
k105_133344	1938	23.8742	23.8742	124.352
k105_41285	2316	12.705	12.705	19.8876
k105_41286	1056	11.5982	11.5982	17.7544
k105_133346	2084	12.7399	12.7399	28.1139
k105_41288	2470	17.9444	17.9444	66.5623
k105_143699	1747	26.4076	26.4076	74.7579
k105_41289	1744	14.6844	14.6844	41.6775
k105_61784	1022	7.94266	7.94266	7.24124
k105_61787	1223	15.5853	15.5853	45.782
k105_20859	1080	22.6172	22.6172	86.5164
k105_20864	1385	10.0032	10.0032	13.1734
k105_72021	1136	8.20893	8.20893	6.27104
k105_398	2174	19.9308	19.9308	79.9291
k105_400	1030	17.6318	17.633	45.0062
k105_123206	1054	9.43916	9.43916	8.27316
k105_10673	1386	20.8366	20.8366	105.39
k105_123209	2796	14.0733	14.0733	18.4573
k105_112980	1205	8.40853	8.40853	7.9629
k105_143708	1606	12.3771	12.3771	9.8804
k105_112981	1030	10.4716	10.4716	6.5248
k105_82236	6954	18.5229	18.5229	31.8113
k105_41294	1141	20.5681	20.5681	75.0416
k105_31073	10342	17.3369	17.3369	23.2437
k105_92439	3583	21.8462	21.8462	54.3201
k105_92445	1176	10.0536	10.0536	4.49175
k105_72023	1672	13.6997	13.6997	20.8599
k105_20875	1062	6.96272	6.96272	3.81199
k105_20877	1005	25.8222	25.8222	203.432
k105_72024	1490	43.953	43.953	285.125
k105_20879	1173	18.0723	18.0723	26.3881
k105_72027	1043	9.69093	9.69093	7.11291
k105_51524	6222	15.0901	15.0901	19.0877
k105_405	3006	27.1236	27.1236	62.8966
k105_123213	1121	11.1442	11.1442	12.9112
k105_112982	2208	18.3946	18.3946	78.1265
k105_112983	1449	11.9692	11.9692	8.21171
k105_143716	1345	8.84854	8.84854	9.2107
k105_112989	1011	15.4448	15.4448	36.896
k105_82244	2270	18.2877	18.2877	23.5321
k105_153906	1834	77.5255	77.5255	312.391
k105_153908	1707	23.2697	23.2697	42.093
k105_133363	1562	13.466	13.466	14.7806
k105_153909	1035	33.0463	33.0463	58.7388
k105_31078	1503	9.43902	9.43976	7.85455
k105_31082	1468	12.7716	12.7716	14.6593
k105_92448	1160	12.4851	12.4851	13.5365
k105_61803	2561	11.2389	11.2389	15.1894
k105_92450	1053	9.20266	9.20266	7.90234
k105_20883	2915	17.9649	17.9649	48.3146
k105_72036	2382	22.0623	22.0623	97.0595
k105_123222	2188	13.3189	13.3189	17.1883
k105_123223	1148	23.6693	23.6693	61.0881
k105_10676	11089	108.748	108.748	312.476
k105_10678	1012	10.8817	10.8817	4.72233
k105_123228	1286	18.0933	18.0933	35.7041
k105_112990	2193	80.1782	80.1782	1181.38
k105_143723	1774	8.58313	8.58313	7.59256
k105_112992	1351	8.14738	8.14738	4.49244
k105_143729	1720	17.5713	17.572	28.0576
k105_82252	1527	19.4154	19.4154	66.1483
k105_102790	8572	25.9517	25.9517	54.0576
k105_102791	1077	9.01942	9.01942	16.127
k105_82259	1604	16.5234	16.5234	37.1812
k105_153916	1114	8.65975	8.65975	7.61618
k105_153920	2526	19.7311	19.7311	20.9866
k105_31088	1356	9.67993	9.67993	4.28757
k105_41307	7216	20.9597	20.9597	36.5597
k105_31093	2365	29.7752	29.7752	36.3848
k105_41311	1222	17.6604	17.6604	58.8425
k105_61816	1033	11.3443	11.3443	15.0356
k105_92457	3252	17.4014	17.4014	24.3655
k105_92461	1046	11.0725	11.0725	13.1981
k105_61818	2162	13.0716	13.0716	44.2606
k105_20891	1008	20.4872	20.4872	96.5865
k105_72043	2672	12.8125	12.8125	18.8197
k105_20894	2153	14.7134	14.7134	17.76
k105_72044	1166	11.4262	11.4262	22.3078
k105_51549	1043	8.31579	8.31691	7.71895
k105_431	1253	18.078	18.078	52.1788
k105_51553	1266	16.8584	16.8584	63.9461
k105_433	1344	14.6709	14.6709	17.7984
k105_10686	1015	10.252	10.252	10.1239
k105_123235	1266	10.6819	10.6819	13.1786
k105_112997	3174	11.2146	11.2146	12.4248
k105_143732	1170	9.01373	9.01373	7.86831
k105_112998	5066	13.1408	13.1408	19.2475
k105_102796	2082	19.383	19.383	57.5083
k105_82264	1319	11.0171	11.0171	11.7394
k105_102799	2505	19.0425	19.0425	34.7119
k105_153922	1066	87.1496	87.1496	392.202
k105_133389	1152	9.26148	9.26148	4.37511
k105_41313	1147	14.9358	14.9358	22.1545
k105_41316	1506	85.0804	85.0804	1023.28
k105_41318	1311	7.53919	7.53919	3.98316
k105_61821	1425	12.1231	12.1231	18.0893
k105_92466	2117	14.3482	14.3482	40.3125
k105_61824	1625	8.44814	8.44814	5.56768
k105_61828	1476	18.1561	18.1561	31.8208
k105_20900	1140	9.88283	9.88283	8.90632
k105_20905	1162	15.6255	15.6255	16.6836
k105_51559	1112	35.4678	35.4678	258.978
k105_437	1429	14.3628	14.3628	39.3471
k105_441	1155	7.55323	7.55323	6.15385
k105_10697	1008	13.0769	13.0769	19.2776
k105_10700	1236	8.89042	8.89042	10.0553
k105_123248	2246	16.1498	16.1498	19.3618
k105_123249	1174	8.21094	8.21094	6.26627
k105_143739	1522	19.3892	19.3892	45.1206
k105_113003	3826	11.3819	11.3819	12.2835
k105_82273	3333	14.241	14.241	21.4668
k105_102809	1309	8.95255	8.95255	8.58408
k105_153934	1799	20.4839	20.4839	72.3035
k105_133394	1100	12.5189	12.5189	17.6598
k105_153936	1007	6.54842	6.54842	5.10077
k105_133401	1237	10.264	10.264	7.90168
